Episode No.,Date Played,Show Title,Artist,Title,Year,Suggested By 1,Suggested By 2,Suggested By 3,Notes
61,2025-06-30,Covers,Suede,Brass In Pocket,,@Nickiquote@mstdn.social,,,The Pretenders
61,2025-06-30,Covers,Jimmy Buffet,Brown Eyed Girl,,@roytoo@mstdn.social,,,Van Morrison
61,2025-06-30,Covers,Jimi Hendrix,All Along The Watchtower,,@OpinionatedGeek@mastodon.social,,,Bob Dylan
61,2025-06-30,Covers,Bongwater,Mr Soul,,@sodslawyer@mstdn.social,,,Neil Young
61,2025-06-30,Covers,Fanny,Hey Bulldog,,@sharongascoigne@mastodonapp.uk,,,The Beatles
61,2025-06-30,Covers,Camera Obscura,Super Trouper,,@Andyyyfish82@mastodonapp.uk,,,ABBA
61,2025-06-30,Covers,The Pains of Being Pure at Heart,Free Fallin,,@WiteWulf@cyberplace.social,,,Tom Petty & The Heartbreakers
61,2025-06-30,Covers,Peter Gabriel,The Boy in the Bubble,,@rhevian@mendeddrum.org,,,Paul Simon
,,,,,,,,,
62,2025-07-06,Hot! Hot! Hot!,Glenn Frey,The Heat is on,,@tygerkrash@mastodon.ie,,,
62,2025-07-06,Hot! Hot! Hot!,The Power Station,Some Like it Hot,,@arakin@meow.social,,,
62,2025-07-06,Hot! Hot! Hot!,Violent Femmes,Blister in the Sun,,@ccferrie@mastodon.ie,,,
62,2025-07-06,Hot! Hot! Hot!,Chappell Roan,Hot to Go,,@shezza_t@mastodon.ie,,,
62,2025-07-06,Hot! Hot! Hot!,Nelly,Hot in Here,,@slevelt@aus.social,,,
62,2025-07-06,Hot! Hot! Hot!,I. JORDAN feat. Felix Mufti,Real Hot n Naughty,,@RolloTreadway@beige.party,,,
62,2025-07-06,Hot! Hot! Hot!,Nik & Jay,Hot!,,@rvedotrc@tech.lgbt,,,
62,2025-07-06,Hot! Hot! Hot!,Bob Marley,Sun is Shining,,@swisslet@mas.to,,,
62,2025-07-06,Hot! Hot! Hot!,The Prodigy,Fire (Sunrise version),,@heapy@mendeddrum.org,,,
62,2025-07-06,Hot! Hot! Hot!,The Crazy World of Arthur Brown,Fire,,@artnacrea@mastodon.ie,,,
62,2025-07-06,Hot! Hot! Hot!,Tina Turner,Disco Inferno,,@ItsThatDeafGuy@beige.party,,,
62,2025-07-06,Hot! Hot! Hot!,Martha Reeves,(Love is Like a) Heatwave,,@sheepnik@toot.wales,,,
62,2025-07-06,Hot! Hot! Hot!,Peggy Lee,Fever,,@prl@hachyderm.io,,,
62,2025-07-06,Hot! Hot! Hot!,Quincy Jones,Summer in the City,,@Nickiquote@mstdn.social,,,
62,2025-07-06,Hot! Hot! Hot!,Dragonforce,Through the Fire and the Flames,,@theplaguedoc@glitterkitten.co.uk,,,
62,2025-07-06,Hot! Hot! Hot!,Blue Oyster Cult,Hot Rails to Hell,,@rhevian@mendeddrum.org,,,
62,2025-07-06,Hot! Hot! Hot!,Paramore,Burning Down the House,,@WiteWulf@cyberplace.social,,,
62,2025-07-06,Hot! Hot! Hot!,Miami Sound Machine,Hot Summer Nights,,@mothninja@mastodon.world,,,
62,2025-07-06,Hot! Hot! Hot!,Arrow,Hot Hot Hot,,@KaraLG84@dragonscave.space,,,
62,2025-07-06,Hot! Hot! Hot!,Third World,96* in the Shade,,@sodslawyer@mstdn.social,,,
62,2025-07-06,Hot! Hot! Hot!,Sault,Wildfires,,@davoloid@mastodon.me.uk,,,
62,2025-07-06,Hot! Hot! Hot!,Veda Hille,One Hot Summer,,@saposcat@indieauthors.social,,,
62,2025-07-06,Hot! Hot! Hot!,Seam,Decatur,,@julianlawson@beige.party,,,
62,2025-07-06,Hot! Hot! Hot!,Robbie Robertson,Somewhere Down the Crazy River,,@giflian@techhub.social,,,
62,2025-07-06,Hot! Hot! Hot!,Cole Porter,Too Damn Hot,,@Andyyyfish82@mastodonapp.uk,,,
62,2025-07-06,Hot! Hot! Hot!,Johnny Cash,Ring of Fire,,@steve199nwep@mastodon.me.uk,,,
62,2025-07-06,Hot! Hot! Hot!,Robert Plant,29 Palms,,@sharongascoigne@mastodonapp.uk,,,
,,,,,,,,,
63,2025-07-14,Unplugged,The Housemartins,Caravan of Love,1988,@steve199nwep@mastodon.me.uk,,,
63,2025-07-14,Unplugged,The Cure,Just Like Heaven,,@swisslet@mas.to,,,https://youtu.be/xcqEdDABp7I
63,2025-07-14,Unplugged,The Beaches,Money (Acoustic),,@ianRobinson@mastodon.social,,,
63,2025-07-14,Unplugged,Colin Hay,Overkill (Acoustic),,@daveybot@mastodon.scot,,,
63,2025-07-14,Unplugged,Alanis Morissette,Princes Familiar (Unplugged),,@troggie@mendeddrum.org,,,
63,2025-07-14,Unplugged,Sarah Jaffe,Don’t Disconnect,,@aaron@cutie.city,,,
63,2025-07-14,Unplugged,Disposable Heroes of HipHoprisy,Language of Violence – Jazz Version,,@slevelt@aus.social,,,
63,2025-07-14,Unplugged,Chris Knox,Uncoupled,,@sheepnik@toot.wales,,,
63,2025-07-14,Unplugged,"Jake Blount, Mali Obomswain, Sidy Maiga",No Hiding Place,,@RolloTreadway@beige.party,,,
63,2025-07-14,Unplugged,Horslips,Long Weekend (Roll Back),,@artnacrea@mastodon.ie,,,
63,2025-07-14,Unplugged,The Beatles,Back in the USSR (Esher Demos),,@Nickiquote@mstdn.social,,,
63,2025-07-14,Unplugged,Simon & Garfunkel,The Sound of Silence,,@sharongascoigne@mastodonapp.uk,,,
63,2025-07-14,Unplugged,Mark Hollis,The Colour of Spring,,@sodslawyer@mstdn.social,,,
63,2025-07-14,Unplugged,Filter & The Crystal Method,Can’t You Trip Like I Do,,@heapy@mendeddrum.org,,,
63,2025-07-14,Unplugged,Metric,Breathing Underwater,,@tygerkrash@mastodon.ie,,,
63,2025-07-14,Unplugged,Becky Hill / Chase & Status,Disconnect,,@WiteWulf@cyberplace.social,,,
63,2025-07-14,Unplugged,The KLF,"Justified & Ancient (Black Steel, White Room)",,@heapy@mendeddrum.org,,,
63,2025-07-14,Unplugged,Rodrigo y Gabriela,The Struggle Within,,@WiteWulf@cyberplace.social,,,
63,2025-07-14,Unplugged,Muse,Hyper Chondriac,,@Erased_Citizen@cupoftea.social,,,
63,2025-07-14,Unplugged,Syd Barrett,Long Gone,,@revivalrecords@cupoftea.social,,,
63,2025-07-14,Unplugged,Postmodern Jukebox,We Can’t Stop,,@MintSpies@beige.party,,,
63,2025-07-14,Unplugged,The Lemonheads,The Outdoor Type,,@saposcat@indieauthors.social,,,
63,2025-07-14,Unplugged,REM,Nightswimming (Jools Holland 2003),,@ItsThatDeafGuy@beige.party,,,
63,2025-07-14,Unplugged,Nirvana,Oh Me,,@MaQuest@djs.social,,,
63,2025-07-14,Unplugged,The Cranberries,Linger (acoustic),,@roytoo@mstdn.social,,,https://youtu.be/sDK0xdiHBcQ
,,,,,,,,,
64,2025-07-21,Cheeses Christ,Richard Cheese,Chop Suey,,@swisslet@mas.to,,,
64,2025-07-21,Cheeses Christ,Aztec Camera,Good Morning Britain,,@daveybot@mastodon.scot,,,
64,2025-07-21,Cheeses Christ,Blur ,There’s no Other Way,,@Andyyyfish82@mastodonapp.uk,,,@daveybot@mastodon.scot
64,2025-07-21,Cheeses Christ,Jenny O,The Big Cheese,,@ianRobinson@mastodon.social,,,
64,2025-07-21,Cheeses Christ,The Mutton Birds,Anchor Me,,@artnacrea@mastodon.ie,,,
64,2025-07-21,Cheeses Christ,Whigfield,Don’t Walk Away,,@KaraLG84@dragonscave.space,,,
64,2025-07-21,Cheeses Christ,A Tribe Called Quest,Jazz (We’ve Got),,@slevelt@aus.social,,,
64,2025-07-21,Cheeses Christ,Chemical Brothers,Orange Wedge,,@rhevian@mendeddrum.org,,,
64,2025-07-21,Cheeses Christ,Jonathan Richman & The Modern Lovers,Abominable Snowman In The Market,,@InTheseHeels@mastodon.ie,,,
64,2025-07-21,Cheeses Christ,Barry Manilow,Bermuda Triangle,,@steve199nwep@mastodon.me.uk,,,
64,2025-07-21,Cheeses Christ,Robyn Hitchcock,The Cheese Alarm,,@prl@hachyderm.io,,,
64,2025-07-21,Cheeses Christ,Nick Drake,Pink Moon,,@sharongascoigne@mastodonapp.uk,,,
64,2025-07-21,Cheeses Christ,Spiers and Boden,Butter and Cheese and All,,@pdcawley@mendeddrum.org,,,
64,2025-07-21,Cheeses Christ,Mike Waterson,The Wensleydale Lad,,@sheepnik@toot.wales,,,
64,2025-07-21,Cheeses Christ,Teatowel,Das Soft Cheeses,,@sodslawyer@mstdn.social,,,
64,2025-07-21,Cheeses Christ,Ministry,Jesus Built My Hot Rod,,@ccferrie@mastodon.ie,,,
64,2025-07-21,Cheeses Christ,Orgy ,Blue Monday,,@Nickiquote@mstdn.social,,,
64,2025-07-21,Cheeses Christ,Audioslave,Cochise,,@swisslet@mas.to,,,
64,2025-07-21,Cheeses Christ,Metric,Black Sheep,,@giflian@techhub.social,,,
64,2025-07-21,Cheeses Christ,Punkreas,Mozzarella Blu,,@mothninja@mastodon.world,,,
64,2025-07-21,Cheeses Christ,Danny Weinkauf,The Moon is Made of Cheese,,@roytoo@mstdn.social,,,
64,2025-07-21,Cheeses Christ,The Stinking Bishops,Lovely Day,,@Nickiquote@mstdn.social,,,@sheepnik@toot.wales
64,2025-07-21,Cheeses Christ,Zucchero,Partigiano Reggiano,,@mothninja@mastodon.world,,,
64,2025-07-21,Cheeses Christ,Jimmy Cliff,The Harder They Come,,@MaQuest@djs.social,,,
64,2025-07-21,Cheeses Christ,The Mouldy Peaches,Cheese,,@tygerkrash@mastodon.ie,,,
64,2025-07-21,Cheeses Christ,Hawkwind,"Quark, Strangeness and Charm",,@MaQuest@djs.social,,,
64,2025-07-21,Cheeses Christ,Add N to (X),Hit for Cheese,,@RolloTreadway@beige.party,,,
64,2025-07-21,Cheeses Christ,Portishead,Biscuit,,@tygerkrash@mastodon.ie,,,
64,2025-07-21,Cheeses Christ,Ivor Cutler,Pickle Your Knees,,@WiteWulf@cyberplace.social,,,
,,,,,,,,,
65,2025-07-28,Hangin’ on the Telephone,Ray Parker Jr.,Ghostbusters,,@tygerkrash@mastodon.ie,,,
65,2025-07-28,Hangin’ on the Telephone,ABBA,Ring Ring,,@shezza_t@mastodon.ie,,,
65,2025-07-28,Hangin’ on the Telephone,Carly Rae Jepson,Call Me Maybe,,@swisslet@mas.to,,,
65,2025-07-28,Hangin’ on the Telephone,St Etienne,He’s on the Phone,,@Andyyyfish82@mastodonapp.uk,,,
65,2025-07-28,Hangin’ on the Telephone,Falco,Vienna Calling (Parov Stelar remix),,@von@social.lol,,,
65,2025-07-28,Hangin’ on the Telephone,Burial,Phoneglow,,@heapy@mendeddrum.org,,,
65,2025-07-28,Hangin’ on the Telephone,KH,Looking at your Pager,,@julianlawson@beige.party,,,
65,2025-07-28,Hangin’ on the Telephone,The Pharcyde,4 Better or 4 Worse,,@slevelt@aus.social,,,
65,2025-07-28,Hangin’ on the Telephone,De La Soul,Ring Ring Ring,,@sheepnik@toot.wales,,,
65,2025-07-28,Hangin’ on the Telephone,The RAH Band,Clouds Across the Moon,,@KaraLG84@dragonscave.space,,,
65,2025-07-28,Hangin’ on the Telephone,Yazoo,Bad Connection,,@sodslawyer@mstdn.social,,,
65,2025-07-28,Hangin’ on the Telephone,Active Child,Call Me Tonight,,@giflian@techhub.social,,,
65,2025-07-28,Hangin’ on the Telephone,CMAT,Phone Me,,@ccferrie@mastodon.ie,,,
65,2025-07-28,Hangin’ on the Telephone,Glen Campbell,Wichita Lineman,,@prl@hachyderm.io,,,
65,2025-07-28,Hangin’ on the Telephone,Telephone,Hygiaphone,,@mothninja@mastodon.world,,,
65,2025-07-28,Hangin’ on the Telephone,The Nerves,Hanging On The Telephone,,@swisslet@mas.to,,,
65,2025-07-28,Hangin’ on the Telephone,ELO,Ma-Ma-Ma Belle,,@WiteWulf@cyberplace.social,,,
65,2025-07-28,Hangin’ on the Telephone,Chuck Berry,Memphis Tennesse,,@etp@indieweb.social,,,
65,2025-07-28,Hangin’ on the Telephone,REM,The Sidewinder Sleeps Tonight,,@troggie@mendeddrum.org,,,
65,2025-07-28,Hangin’ on the Telephone,Toto,Hold the Line,,@rhevian@mendeddrum.org,,,
65,2025-07-28,Hangin’ on the Telephone,Sleater Kinney,Hurry on Home,,@albnelson@beige.party,,,
65,2025-07-28,Hangin’ on the Telephone,SONOIO,Thanks for Calling,,@aaron@cutie.city,,,
65,2025-07-28,Hangin’ on the Telephone,Super Furry Animals,Wherever I Lay My Phone (That’s My Home),,@RolloTreadway@beige.party,,,
65,2025-07-28,Hangin’ on the Telephone,Mario Piu,Communication (Somebody Answer the Phone),,@MaQuest@djs.social,,,
65,2025-07-28,Hangin’ on the Telephone,Baxter Dury & Jgrrey,Allbarone,,@Nickiquote@mstdn.social,,,
65,2025-07-28,Hangin’ on the Telephone,Chris de Burgh,Man on the Line,,@arakin@meow.social,,,
65,2025-07-28,Hangin’ on the Telephone,Mina,Se Telefonando,,@arratoon@beige.party,,,
65,2025-07-28,Hangin’ on the Telephone,Fairport Convention / Robert Plant,Jesus on the Main Line,,@steve199nwep@mastodon.me.uk,,,
65,2025-07-28,Hangin’ on the Telephone,Everclear,Unemployed Boyfriend,,@daveybot@mastodon.scot,,,
,,,,,,,,,
66,2025-08-04,Unsuitable Funeral Songs,AC/DC,Highway To Hell,,@Nickiquote@mstdn.social,@stevenixon@mastodon.social,,
66,2025-08-04,Unsuitable Funeral Songs,Norma Tanega,You’re Dead,,@tygerkrash@mastodon.ie,,,
66,2025-08-04,Unsuitable Funeral Songs,Yvonne Fair,It Should have been Me,,@artnacrea@mastodon.ie,,,Wedding
66,2025-08-04,Unsuitable Funeral Songs,Marvin Gaye,Sexual Healing,,,,,
66,2025-08-04,Unsuitable Funeral Songs,Rufus Thomas,Do the Funky Chicken,,@KaraLG84@dragonscave.space,,,
66,2025-08-04,Unsuitable Funeral Songs,Scary Pockets,Stayin’ Alive,,@mothninja@mastodon.world,,,
66,2025-08-04,Unsuitable Funeral Songs,Prince Buster,Hard Man Fe Dead,,@saposcat@indieauthors.social,,,
66,2025-08-04,Unsuitable Funeral Songs,The Trammps,Disco Inferno,,@JustFi@beige.party,,,
66,2025-08-04,Unsuitable Funeral Songs,Orbital,The Box,,@gribbles@mastodonapp.uk,,,
66,2025-08-04,Unsuitable Funeral Songs,Tegan & Sara / Lonely Island,Everything is Awesome,,@PetraPhoenix@beige.party,,,Funeral
66,2025-08-04,Unsuitable Funeral Songs,Pharell Williams,Happy,,@Narrowboat_LunaBetty@wandering.shop,,,
66,2025-08-04,Unsuitable Funeral Songs,Living in a Box,Living in a Box,,@swisslet@mas.to,,,
66,2025-08-04,Unsuitable Funeral Songs,Madness,Cardiac Arrest,,@Tigerfort@mendeddrum.org,,,
66,2025-08-04,Unsuitable Funeral Songs,Tom Lehrer,We Will All Go Together When We Go,,@sheepnik@toot.wales,@RolloTreadway@beige.party,,
66,2025-08-04,Unsuitable Funeral Songs,Art Garfunkel,Bright Eyes,,@greem@cyberplace.social,,,
66,2025-08-04,Unsuitable Funeral Songs,Electric Eel Shock,Don’t Say Fuck,,@theplaguedoc@glitterkitten.co.uk,,,
66,2025-08-04,Unsuitable Funeral Songs,Green Day,Ha Ha You’re Dead,,@rvedotrc@tech.lgbt,,,
66,2025-08-04,Unsuitable Funeral Songs,My Chemical Romance,Dead!,,@Tattooed_Mummy@beige.party,,,
66,2025-08-04,Unsuitable Funeral Songs,The Jam,Going Underground,,DJ Dad,,,
66,2025-08-04,Unsuitable Funeral Songs,The Clash,Should I Stay or Should I Go,,@FloatingOnion@cyberplace.social,,,
66,2025-08-04,Unsuitable Funeral Songs,Chuck Prophet,Wake the Dead,,@sharongascoigne@mastodonapp.uk,,,
66,2025-08-04,Unsuitable Funeral Songs,Talking Heads,Road to Nowhere,,@darby3@zirk.us,,,
66,2025-08-04,Unsuitable Funeral Songs,Simple Minds,Alive & Kicking,,@daveybot@mastodon.scot,,,
66,2025-08-04,Unsuitable Funeral Songs,Half Man Half Biscuit,Tending the Wrong Grave for 23 Years,,@sheepnik@toot.wales,,,
66,2025-08-04,Unsuitable Funeral Songs,Daniel Johnston,Funeral Home,,@sodslawyer@mstdn.social,,,
66,2025-08-04,Unsuitable Funeral Songs,The Vaselines,Jesus Wants Me for a Sunbeam,,@WiteWulf@cyberplace.social,,,Funeral
66,2025-08-04,Unsuitable Funeral Songs,Smog,Dress Sexy at My Funeral,,@3janeTA@beige.party,,,
66,2025-08-04,Unsuitable Funeral Songs,Charlie Winston,Kick the Bucket,,@rhevian@mendeddrum.org,,,
66,2025-08-04,Unsuitable Funeral Songs,Kishi Bashi,I am the Antichrist in You,,@giflian@techhub.social,,,
66,2025-08-04,Unsuitable Funeral Songs,Jarvis Cocker,I Will Kill Again,,@RolloTreadway@beige.party,,,
,,,,,,,,,
67,2025-08-11,My Name Is…,Prince,My Name is Prince,,@slevelt@aus.social,@daveybot@mastodon.scot,@mothninja@mastodon.world,
67,2025-08-11,My Name Is…,Del the Funky Homosapien,Mistadobalina,,@timpootle@mendeddrum.org,,,
67,2025-08-11,My Name Is…,Ian Dury,Billericay Dickie,,@RolloTreadway@beige.party,,,
67,2025-08-11,My Name Is…,Ben Folds Five,Kate,,@Nickiquote@mstdn.social,,,
67,2025-08-11,My Name Is…,The Magnetic Fields,Andrew in Drag,,@Shivviness@beige.party,,,
67,2025-08-11,My Name Is…,Eels,Susan’s House,,Mrs @theplaguedoc@glitterkitten.co.uk,,,
67,2025-08-11,My Name Is…,Sam Lee,The Ballad of George Collins,,@sheepnik@toot.wales,,,
67,2025-08-11,My Name Is…,Them,Gloria,,@artnacrea@mastodon.ie,,,
67,2025-08-11,My Name Is…,Barry Ryan,Eloise,,@KaraLG84@dragonscave.space,,,
67,2025-08-11,My Name Is…,Suzanne Vega,Luka,,@daveybot@mastodon.scot,,,
67,2025-08-11,My Name Is…,The Beautiful South,Song For Whoever,,@WiteWulf@cyberplace.social,,,
67,2025-08-11,My Name Is…,Paul Simon,Rene and Georgette Magritte with their Dog After the War,,@steve199nwep@mastodon.me.uk,,,
67,2025-08-11,My Name Is…,Sinead O’Connor,Nothing Compares 2 Stu,,@arakin@meow.social,,,
67,2025-08-11,My Name Is…,Machine Head,Davidian,,@heapy@mendeddrum.org,,,
67,2025-08-11,My Name Is…,Me First & The Gimme Gimmes,Me & Julio Down by the Schoolyard,,@swisslet@mas.to,,,
67,2025-08-11,My Name Is…,Wedding Present,Felicity,,@julianlawson@beige.party,,,
67,2025-08-11,My Name Is…,Idlewild,Roseability,,@Andyyyfish82@mastodonapp.uk,,,
67,2025-08-11,My Name Is…,Queen,Bring Back that Leroy Brown,,Mrs @KaraLG84@dragonscave.space,,,
67,2025-08-11,My Name Is…,PJ Harvey,C’mon Billy,,@ptoothfish@mastodon.nz,,,
67,2025-08-11,My Name Is…,Roy Rogers,Built for Comfort,,@roytoo@mstdn.social,,,
67,2025-08-11,My Name Is…,Jonny & The Baptists,Farage,,@mothninja@mastodon.world,,,
67,2025-08-11,My Name Is…,Bruce McCulloch,Daves I Know,,@daveybot@mastodon.scot,,,
67,2025-08-11,My Name Is…,Dexys Midnight Runners,Come On Eileen,,@FloatingOnion@cyberplace.social,,,
67,2025-08-11,My Name Is…,Yard Act,Fixer Upper,,@greem@cyberplace.social,,,
67,2025-08-11,My Name Is…,Teleman,Cristina,,@dugartogo@dju.social,,,
67,2025-08-11,My Name Is…,Prefab Sprout,Bonny,,@ccferrie@mastodon.ie,,,
67,2025-08-11,My Name Is…,Goo Goo Dolls,Iris,,@shezza_t@mastodon.ie,,,
,,,,,,,,,
68,2025-08-18,Suggestions,Black Lace,Agadoo,,@pocketlint@mastodon.social,,,
68,2025-08-18,Suggestions,S-Club 7,Don’t Stop Moving,,@swisslet@mas.to,,,
68,2025-08-18,Suggestions,CHVRCHES,Get Out,,@daveybot@mastodon.scot,,,
68,2025-08-18,Suggestions,Baz Luhrman,Sunscreen,,@patrick@mendeddrum.org,,,
68,2025-08-18,Suggestions,Harry Belafonte,Jump In the Line,,@mothninja@mastodon.world,,,
68,2025-08-18,Suggestions,Spirit of the West,Home for a Rest,,@FloatingOnion@cyberplace.social,,,
68,2025-08-18,Suggestions,Was Not Was,Walk The Dinosaur,,@Erased_Citizen@cupoftea.social,,,
68,2025-08-18,Suggestions,Chali 2na,Don’t Stop ,,@heapy@mendeddrum.org,,,
68,2025-08-18,Suggestions,The Coup,Wear Clean Drawers,,@slevelt@aus.social,,,
68,2025-08-18,Suggestions,Massive Attack,Be Thankful For What You Got,,@rhevian@mendeddrum.org,,,
68,2025-08-18,Suggestions,Jeff Buckley,"Lover, You Should Have Come Over",,@ccferrie@mastodon.ie,,,
68,2025-08-18,Suggestions,Al Green,Let’s Stay Together,,@saposcat@indieauthors.social,,,
68,2025-08-18,Suggestions,Idles,Never Fight a Man with a Perm,,@tygerkrash@mastodon.ie,,,
68,2025-08-18,Suggestions,Stormtroopers of Death,Speak English Or Die,,@WiteWulf@cyberplace.social,,,
68,2025-08-18,Suggestions,Rage Against The Machine,Killing in the Name,,@troggie@beige.party,@swisslet@mas.to,,
68,2025-08-18,Suggestions,Fugazi,Suggestion,,@saposcat@indieauthors.social,,,
68,2025-08-18,Suggestions,The Lovely Eggs,Don’t Look At Me (I Don’t Like It),,@Nickiquote@mstdn.social,,,
68,2025-08-18,Suggestions,Chinese American Bear,Take Me to Beijing,,@aaron@cutie.city,,,
68,2025-08-18,Suggestions,The Temptations,Get Ready,,@sheepnik@toot.wales,@daveybot@mastodon.scot,,
68,2025-08-18,Suggestions,The Shangri-Las,Give Him a Great Big Kiss,,@thesweetcheat@toot.community,,,
68,2025-08-18,Suggestions,Bessie Smith,You Ought to be Ashamed,,@RolloTreadway@beige.party,,,
68,2025-08-18,Suggestions,The Monkees,Listen to the Band,,@sodslawyer@mstdn.social,,,
68,2025-08-18,Suggestions,Michael Jackson,Beat It,,Mrs @swisslet@mas.to,,,
68,2025-08-18,Suggestions,Waterboys,Don’t Bang The Drum,,@sharongascoigne@mastodonapp.uk,,,
68,2025-08-18,Suggestions,Trooper,We’re Here for a Good Time (Not a Long Time),,@giflian@techhub.social,,,
68,2025-08-18,Suggestions,Rilo Kiley,Give a Little Love,,@WiteWulf@cyberplace.social,,,
,,,,,,,,,
69,2025-08-25,Nice,The Small Faces,Here Comes the Nice,,@Nickiquote@mstdn.social,@WiteWulf@cyberplace.social,,
69,2025-08-26,Nice,Sleeper,Nice Guy Eddie,,@daveybot@mastodon.scot,,,
69,2025-08-27,Nice,Stereophonics,Have a Nice Day,,@KaraLG84@dragonscave.space,,,
69,2025-08-28,Nice,Prince,Head,,@mothninja@mastodon.world,,,
69,2025-08-29,Nice,King Errisson,Well Have a Nice Day,,@sheepnik@toot.wales,,,
69,2025-08-30,Nice,Bebel Gilberto,Nice ,,@sheepnik@toot.wales,,,
69,2025-08-31,Nice,Helen Merrill,You’d be so Nice to Come Home to,,@slevelt@aus.social,,,
69,2025-09-01,Nice,The Nice,America,,@artnacrea@mastodon.ie,,,
69,2025-09-02,Nice,The Small Faces,Lazy Sunday,,@MaQuest@djs.social,,,
69,2025-09-03,Nice,Kimya Dawson,"So Nice, So Smart",,@tygerkrash@mastodon.ie,,,
69,2025-09-04,Nice,Pugwash,It’s Nice to be Nice,,@ccferrie@mastodon.ie,,,
69,2025-09-05,Nice,The Beach Boys,Wouldn’t It Be Nice,,@WiteWulf@cyberplace.social,@rvedotrc@tech.lgbt,,
69,2025-09-06,Nice,John Smith,Salty and Sweet,,@roytoo@mstdn.social,,,
69,2025-09-07,Nice,Green Day,Nice Guys Finish Last,,@rvedotrc@tech.lgbt,,,
69,2025-09-08,Nice,Viagra Boys,Ain’t Nice,,@Kingu@sakurajima.moe,,,
69,2025-09-09,Nice,Nice as Fuck,Higher,,@RolloTreadway@beige.party,,,
69,2025-09-10,Nice,Nine Inch Nails,Closer,,@swisslet@mas.to,,,
69,2025-09-11,Nice,Alice Cooper,No More Mister Nice Guy,,@artnacrea@mastodon.ie,@rvedotrc@tech.lgbt,,
69,2025-09-12,Nice,REM,Star 69,,@tygerkrash@mastodon.ie,,,
69,2025-09-13,Nice,Plant,In The End it’s all Nice,,@aaron@cutie.city,,,
69,2025-09-14,Nice,The Bug,Run the Place Red,,@sodslawyer@mstdn.social,,,
69,2025-09-15,Nice,52nd Street,Cool as Ice (Twice as Nice),,@thesweetcheat@toot.community,,,
69,2025-09-16,Nice,The Grid,Slow Down,,@rhevian@mendeddrum.org,,,
69,2025-09-17,Nice,Rodriguez,It Started Out So Nice,,@artnacrea@mastodon.ie,,,
69,2025-09-18,Nice,Serge Gainsbourg & Jane Birkin,Je t’aime,,@swisslet@mas.to,,,
,,,,,,,,,
70,2025-09-01,"What About the Weather, eh?",The Weather Girls,It’s Raining Men,1983,@artnacrea@mastodon.ie,@7sleepersmusic@mastodon.social,,
70,2025-09-01,"What About the Weather, eh?",Eurythmics,Here Comes the Rain Again,1984,@rhevian@mendeddrum.org,,,
70,2025-09-01,"What About the Weather, eh?",A-Ha,The Sun Always Shines on TV,1985,@thesweetcheat@toot.community,,,
70,2025-09-01,"What About the Weather, eh?",The Midnight,Days of Thunder,2016,@giflian@techhub.social,,,
70,2025-09-01,"What About the Weather, eh?",Lindisfarne,Fog on the Tyne,1971,@MaQuest@djs.social,,,
70,2025-09-01,"What About the Weather, eh?",A Mighty Wind,A Mighty Wind,2003,Bill,,,
70,2025-09-01,"What About the Weather, eh?",Elvis Presley,I Don’t Care if the Sun don’t Shine,1954,@pocketlint@mastodon.social,,,
70,2025-09-01,"What About the Weather, eh?",Sister Rosetta Tharpe,Didn’t it Rain,1947,@sheepnik@toot.wales,,,
70,2025-09-01,"What About the Weather, eh?",Francis Dunnery,Sunshine,1995,@daveybot@mastodon.scot,,,
70,2025-09-01,"What About the Weather, eh?",Crowded House,Weather With You,1991,@ianRobinson@mastodon.social,,,
70,2025-09-01,"What About the Weather, eh?",Gorky’s Zygotic Mynci,Patio Song,1996,@LiquorVicar@mastodon.social,,,
70,2025-09-01,"What About the Weather, eh?",The Handsome Family,"Cold, Cold, Cold",2001,@sodslawyer@mstdn.social,,,
70,2025-09-01,"What About the Weather, eh?",John Martyn,Bless the Weather,1971,@Nickiquote@mstdn.social,,,
70,2025-09-01,"What About the Weather, eh?",Scott Walker,It’s Raining Today,1969,@RolloTreadway@beige.party,,,
70,2025-09-01,"What About the Weather, eh?",Scorpions,Rock You Like a Hurricane,1984,@WiteWulf@cyberplace.social,,,
70,2025-09-01,"What About the Weather, eh?",The Cult,Rain,1985,@sharongascoigne@mastodonapp.uk,@swisslet@mas.to,,
70,2025-09-01,"What About the Weather, eh?",Garbage,Only Happy When it Rains,1995,@aaron@cutie.city,,,
70,2025-09-01,"What About the Weather, eh?",Wunderhorse,Rain,2024,Bill,,,
70,2025-09-01,"What About the Weather, eh?",JJ72,Snow,2000,@Andyyyfish82@mastodonapp.uk,,,
70,2025-09-01,"What About the Weather, eh?",Creedence Clearwater Revival,Have You ever seen the Rain,1970,@troggie@beige.party,,,
70,2025-09-01,"What About the Weather, eh?",Blind Melon,No Rain,1992,@swisslet@mas.to,,,
70,2025-09-01,"What About the Weather, eh?",Terry Hall,Chasing a Rainbow,1995,@steve199nwep@mastodon.me.uk,,,
70,2025-09-01,"What About the Weather, eh?",Peter Gabriel,Red Rain,1985,@WiteWulf@cyberplace.social,,,
70,2025-09-01,"What About the Weather, eh?",Edie Brickell,A Hard Rain’s Gonna Fall,1988,@ccferrie@mastodon.ie,,,
70,2025-09-01,"What About the Weather, eh?",Proclaimers,Sunshine on Leith,1988,@losttourist@social.chatty.monster,,,
